start,goal,runs,path_found,total_cost,path_total_distance,path_total_travel_time,runtime_ms_min,runtime_ms_mean,runtime_ms_max,algorithm,cost_type,dataset,edge_node_ratio,expanded_backward_max,expanded_backward_mean,expanded_backward_min,expanded_forward_max,expanded_forward_mean,expanded_forward_min,expanded_nodes_max,expanded_nodes_mean,expanded_nodes_min,optimality_gap_pct,preprocess_ms,runs_per_pair,scenario,seed,stress_max,stress_mean,stress_min
N_0_0,N_7_4,10,True,106.31,69.58514663978468,106.31,0.2449000021442771,0.25750999338924885,0.29229989740997553,dijkstra_contracted,time,graph_100,2.96,,,,,,,87,87,87,0.0,0.9124999633058906,10,realistic,42,0.87,0.87,0.87
N_0_0,N_9_4,10,True,112.09999999999998,81.82937186062685,112.09999999999998,0.43640006333589554,0.6272600032389164,1.3140999944880605,a_star_contracted,time,graph_100,2.96,,,,,,,93,93,93,0.0,0.005300040356814861,10,realistic,42,0.93,0.93,0.93
N_0_0,N_8_9,10,True,78.32,61.260568609908226,78.32,0.2874999772757292,0.4063799977302551,0.5126000614836812,a_star_contracted,time,graph_100,2.96,,,,,,,56,56,56,0.0,0.005300040356814861,10,realistic,42,0.56,0.56,0.56
N_0_0,N_8_4,10,True,91.25,66.32433798429471,91.25,0.3608999541029334,0.5052000051364303,0.771000050008297,a_star_contracted,time,graph_100,2.96,,,,,,,75,75,75,0.0,0.005300040356814861,10,realistic,42,0.75,0.75,0.75
N_0_0,N_7_9,10,True,85.89999999999999,71.37050414403728,85.89999999999999,0.31839997973293066,0.343579996842891,0.3928999649360776,a_star_contracted,time,graph_100,2.96,,,,,,,66,66,66,0.0,0.005300040356814861,10,realistic,42,0.66,0.66,0.66
N_0_0,N_7_4,10,True,106.31,69.58514663978468,106.31,0.3880999283865094,0.4584499867632985,0.6341999396681786,a_star_contracted,time,graph_100,2.96,,,,,,,85,85,85,0.0,0.005300040356814861,10,realistic,42,0.85,0.85,0.85
N_0_0,N_9_4,10,True,112.09999999999998,81.82937186062685,112.09999999999998,0.255799968726933,0.2684699953533709,0.32750004902482033,bidirectional_time_a_star,time,graph_100,2.96,,,,,,,70,70,70,0.0,2.1831000922247767,10,realistic,42,0.7,0.7,0.7
N_0_0,N_8_9,10,True,78.32,61.260568609908226,78.32,0.11609995272010565,0.11962999124079943,0.12969993986189365,bidirectional_time_a_star,time,graph_100,2.96,,,,,,,31,31,31,0.0,2.1831000922247767,10,realistic,42,0.31,0.31,0.31
N_0_0,N_8_4,10,True,91.25,66.32433798429471,91.25,0.11799996718764305,0.12111999094486237,0.13269996270537376,bidirectional_time_a_star,time,graph_100,2.96,,,,,,,34,34,34,0.0,2.1831000922247767,10,realistic,42,0.34,0.34,0.34
N_0_0,N_7_9,10,True,85.89999999999999,71.37050414403728,85.89999999999999,0.12139999307692051,0.12381999986246228,0.129799940623343,bidirectional_time_a_star,time,graph_100,2.96,,,,,,,33,33,33,0.0,2.1831000922247767,10,realistic,42,0.33,0.33,0.33
N_0_0,N_7_4,10,True,106.31,69.58514663978468,106.31,0.20759995095431805,0.21272000158205628,0.22270006593316793,bidirectional_time_a_star,time,graph_100,2.96,,,,,,,60,60,60,0.0,2.1831000922247767,10,realistic,42,0.6,0.6,0.6
N_0_0,N_9_9,10,True,35.62264361394225,35.62264361394225,46.17,0.34929998219013214,0.3675099927932024,0.46179990749806166,dijkstra,distance,graph_1000,3.47,,,,,,,102,102,102,0.0,0.0,10,mixed,42,0.102,0.102,0.102
N_0_0,N_7_26,10,True,108.7721995272672,108.7721995272672,115.57999999999998,2.780499984510243,2.9141799896024168,3.3753999741747975,dijkstra,distance,graph_1000,3.47,,,,,,,782,782,782,0.0,0.0,10,mixed,42,0.782,0.782,0.782
N_0_0,N_6_17,10,True,51.37845019103772,51.37845019103772,59.58999999999999,0.6412999937310815,0.6547500030137599,0.6831000791862607,dijkstra,distance,graph_1000,3.47,,,,,,,196,196,196,0.0,0.0,10,mixed,42,0.196,0.196,0.196
N_0_0,N_4_9,10,True,35.187506403343896,35.187506403343896,38.13000000000001,0.29939995147287846,0.30637000454589725,0.3174999728798866,dijkstra,distance,graph_1000,3.47,,,,,,,97,97,97,0.0,0.0,10,mixed,42,0.097,0.097,0.097
N_0_0,N_3_35,10,True,118.91098527865647,118.91098527865647,133.20999999999998,3.10550001449883,3.206889994908124,3.5554999485611916,dijkstra,distance,graph_1000,3.47,,,,,,,878,878,878,0.0,0.0,10,mixed,42,0.878,0.878,0.878
N_0_0,N_9_9,10,True,76.7,57.30337913185885,76.7,0.534699996933341,0.5513899959623814,0.6560999900102615,dijkstra,time,graph_1000,3.47,,,,,,,159,159,159,0.0,0.0,10,mixed,42,0.159,0.159,0.159
N_0_0,N_7_26,10,True,167.78000000000003,148.16130608464837,167.78000000000003,2.8349999338388443,3.291349997743964,3.6371999885886908,dijkstra,time,graph_1000,3.47,,,,,,,805,805,805,0.0,0.0,10,mixed,42,0.805,0.805,0.805
N_0_0,N_6_17,10,True,97.05000000000001,76.73254237675977,97.05000000000001,0.8713999995961785,0.9056300041265786,1.0225001024082303,dijkstra,time,graph_1000,3.47,,,,,,,265,265,265,0.0,0.0,10,mixed,42,0.265,0.265,0.265
N_0_0,N_4_9,10,True,53.05,43.71177477561322,53.05,0.27439999394118786,0.28370999498292804,0.29449991416186094,dijkstra,time,graph_1000,3.47,,,,,,,92,92,92,0.0,0.0,10,mixed,42,0.092,0.092,0.092
N_0_0,N_3_35,10,True,169.83,154.4113588408451,169.83,3.2291000243276358,4.5880099991336465,6.7180999321863055,dijkstra,time,graph_1000,3.47,,,,,,,821,821,821,0.0,0.0,10,mixed,42,0.821,0.821,0.821
N_0_0,N_9_9,10,True,35.622643613942245,35.62264361394225,46.17,0.32220000866800547,0.5464800051413476,1.8488999921828508,bidirectional_dijkstra,distance,graph_1000,3.47,24,24,24,39,39,39,63,63,63,-1.994637858606324e-14,0.0,10,mixed,42,0.063,0.063,0.063
N_0_0,N_7_26,10,True,108.77219952726719,108.7721995272672,115.57999999999998,3.3571000676602125,3.8228400168009102,4.652000032365322,bidirectional_dijkstra,distance,graph_1000,3.47,247,247,247,217,217,217,464,464,464,-1.306478565016018e-14,0.0,10,mixed,42,0.464,0.464,0.464
N_0_0,N_6_17,10,True,51.378450191037714,51.37845019103772,59.58999999999999,0.9282000828534365,1.3864599983207881,3.129499964416027,bidirectional_dijkstra,distance,graph_1000,3.47,113,113,113,63,63,63,176,176,176,-1.3829586784306016e-14,0.0,10,mixed,42,0.176,0.176,0.176
N_0_0,N_4_9,10,True,35.18750640334389,35.187506403343896,38.13000000000001,0.49480004236102104,0.5147099960595369,0.5780999781563878,bidirectional_dijkstra,distance,graph_1000,3.47,59,59,59,39,39,39,98,98,98,-2.0193040325601953e-14,0.0,10,mixed,42,0.098,0.098,0.098
N_0_0,N_3_35,10,True,118.91098527865645,118.91098527865647,133.20999999999998,3.449199954047799,4.057329997885972,4.592399927787483,bidirectional_dijkstra,distance,graph_1000,3.47,364,364,364,261,261,261,625,625,625,-1.1950834215947527e-14,0.0,10,mixed,42,0.625,0.625,0.625
N_0_0,N_9_9,10,True,35.62264361394225,35.62264361394225,46.17,0.524899922311306,0.6236299988813698,0.789299956522882,a_star,distance,graph_1000,3.47,,,,,,,94,94,94,0.0,6.459899945184588,10,mixed,42,0.094,0.094,0.094
N_0_0,N_7_26,10,True,108.7721995272672,108.7721995272672,115.57999999999998,4.435700015164912,4.813989996910095,5.122200003825128,a_star,distance,graph_1000,3.47,,,,,,,758,758,758,0.0,6.459899945184588,10,mixed,42,0.758,0.758,0.758
N_0_0,N_6_17,10,True,51.37845019103772,51.37845019103772,59.58999999999999,0.9865999454632401,1.1052899877540767,1.5133999986574054,a_star,distance,graph_1000,3.47,,,,,,,178,178,178,0.0,6.459899945184588,10,mixed,42,0.178,0.178,0.178
N_0_0,N_4_9,10,True,35.187506403343896,35.187506403343896,38.13000000000001,0.49920007586479187,0.5187899922020733,0.543000060133636,a_star,distance,graph_1000,3.47,,,,,,,95,95,95,0.0,6.459899945184588,10,mixed,42,0.095,0.095,0.095
N_0_0,N_3_35,10,True,118.91098527865647,118.91098527865647,133.20999999999998,4.960300051607192,5.810980009846389,7.980199996381998,a_star,distance,graph_1000,3.47,,,,,,,859,859,859,0.0,6.459899945184588,10,mixed,42,0.859,0.859,0.859
N_0_0,N_9_9,10,True,76.7,57.30337913185885,76.7,0.7540000369772315,0.9048199979588389,1.2662999797612429,a_star,time,graph_1000,3.47,,,,,,,150,150,150,0.0,6.459899945184588,10,mixed,42,0.15,0.15,0.15
N_0_0,N_7_26,10,True,167.78000000000003,148.16130608464837,167.78000000000003,3.611799911595881,4.377989994827658,5.400000023655593,a_star,time,graph_1000,3.47,,,,,,,774,774,774,0.0,6.459899945184588,10,mixed,42,0.774,0.774,0.774
N_0_0,N_6_17,10,True,97.05000000000001,76.73254237675977,97.05000000000001,1.0880999034270644,1.1193000129424036,1.1869000736624002,a_star,time,graph_1000,3.47,,,,,,,243,243,243,0.0,6.459899945184588,10,mixed,42,0.243,0.243,0.243
N_0_0,N_4_9,10,True,53.05,43.71177477561322,53.05,0.35799993202090263,0.3678099950775504,0.3906999481841922,a_star,time,graph_1000,3.47,,,,,,,86,86,86,0.0,6.459899945184588,10,mixed,42,0.086,0.086,0.086
N_0_0,N_3_35,10,True,169.83,154.4113588408451,169.83,3.4844999900087714,3.858519997447729,4.331299918703735,a_star,time,graph_1000,3.47,,,,,,,789,789,789,0.0,6.459899945184588,10,mixed,42,0.789,0.789,0.789
N_0_0,N_9_9,10,True,35.62264361394225,35.62264361394225,46.17,0.3557999152690172,0.3826300031505525,0.530900084413588,a_star_alt,distance,graph_1000,3.47,,,,,,,49,49,49,0.0,61.47660000715405,10,mixed,42,0.049,0.049,0.049
