start,goal,runs,path_found,total_cost,path_total_distance,path_total_travel_time,runtime_ms_min,runtime_ms_mean,runtime_ms_max,algorithm,cost_type,dataset,edge_node_ratio,expanded_backward_max,expanded_backward_mean,expanded_backward_min,expanded_forward_max,expanded_forward_mean,expanded_forward_min,expanded_nodes_max,expanded_nodes_mean,expanded_nodes_min,optimality_gap_pct,preprocess_ms,runs_per_pair,scenario,seed,stress_max,stress_mean,stress_min
N_0_0,N_9_4,10,True,113.7,69.63515385043345,113.7,0.26210001669824123,0.27917000697925687,0.3233999013900757,a_star_active_alt,time,graph_100,3.02,,,,,,,52,52,52,0.0,10.19649999216199,10,realistic,43,0.52,0.52,0.52
N_0_0,N_8_9,10,True,110.47999999999999,57.16011486807801,110.47999999999999,0.23939996026456356,0.2446600003167987,0.2637000288814306,a_star_active_alt,time,graph_100,3.02,,,,,,,43,43,43,0.0,10.19649999216199,10,realistic,43,0.43,0.43,0.43
N_0_0,N_8_4,10,True,100.43,63.59128852161205,100.43,0.21609989926218987,0.22209001472219825,0.23830006830394268,a_star_active_alt,time,graph_100,3.02,,,,,,,43,43,43,0.0,10.19649999216199,10,realistic,43,0.43,0.43,0.43
N_0_0,N_7_9,10,True,126.72,64.47481823555077,126.72,0.30679989140480757,0.313510000705719,0.3298000665381551,a_star_active_alt,time,graph_100,3.02,,,,,,,60,60,60,0.0,10.19649999216199,10,realistic,43,0.6,0.6,0.6
N_0_0,N_9_9,10,True,119.67999999999999,62.27353293908665,119.67999999999999,0.2856999635696411,0.2980499994009733,0.3364000003784895,a_star_departure_alt,time,graph_100,3.02,,,,,,,48,48,48,0.0,2.5895999278873205,10,realistic,43,0.48,0.48,0.48
N_0_0,N_9_4,10,True,113.7,69.63515385043345,113.7,0.25699997786432505,0.2690299996174872,0.3304000711068511,a_star_departure_alt,time,graph_100,3.02,,,,,,,46,46,46,0.0,2.5895999278873205,10,realistic,43,0.46,0.46,0.46
N_0_0,N_8_9,10,True,110.47999999999999,57.16011486807801,110.47999999999999,0.2582999877631664,0.26391001883894205,0.2736999886110425,a_star_departure_alt,time,graph_100,3.02,,,,,,,43,43,43,0.0,2.5895999278873205,10,realistic,43,0.43,0.43,0.43
N_0_0,N_8_4,10,True,100.43,63.59128852161205,100.43,0.21670002024620771,0.22799998987466097,0.27489999774843454,a_star_departure_alt,time,graph_100,3.02,,,,,,,40,40,40,0.0,2.5895999278873205,10,realistic,43,0.4,0.4,0.4
N_0_0,N_7_9,10,True,126.72,64.47481823555077,126.72,0.3095000283792615,0.31499998876824975,0.32819993793964386,a_star_departure_alt,time,graph_100,3.02,,,,,,,57,57,57,0.0,2.5895999278873205,10,realistic,43,0.57,0.57,0.57
N_0_0,N_9_9,10,True,119.67999999999999,62.27353293908665,119.67999999999999,0.1868999097496271,0.19603000255301595,0.215300009585917,dijkstra_contracted,time,graph_100,3.02,,,,,,,85,85,85,0.0,0.7567000575363636,10,realistic,43,0.85,0.85,0.85
N_0_0,N_9_4,10,True,113.7,69.63515385043345,113.7,0.1650999765843153,0.17043999396264553,0.1846000086516142,dijkstra_contracted,time,graph_100,3.02,,,,,,,76,76,76,0.0,0.7567000575363636,10,realistic,43,0.76,0.76,0.76
N_0_0,N_8_9,10,True,110.47999999999999,57.16011486807801,110.47999999999999,0.15570002142339945,0.1602299977093935,0.16419996973127127,dijkstra_contracted,time,graph_100,3.02,,,,,,,72,72,72,0.0,0.7567000575363636,10,realistic,43,0.72,0.72,0.72
N_0_0,N_8_4,10,True,100.43,63.59128852161205,100.43,0.1210999907925725,0.1241800026036799,0.1305999467149377,dijkstra_contracted,time,graph_100,3.02,,,,,,,57,57,57,0.0,0.7567000575363636,10,realistic,43,0.57,0.57,0.57
N_0_0,N_7_9,10,True,126.72,64.47481823555077,126.72,0.19859999883919954,0.20628999918699265,0.22460008040070534,dijkstra_contracted,time,graph_100,3.02,,,,,,,93,93,93,0.0,0.7567000575363636,10,realistic,43,0.93,0.93,0.93
N_0_0,N_9_9,10,True,119.67999999999999,62.27353293908665,119.67999999999999,0.27139997109770775,0.3109400160610676,0.5821000086143613,a_star_contracted,time,graph_100,3.02,,,,,,,80,80,80,0.0,0.002200016751885414,10,realistic,43,0.8,0.8,0.8
N_0_0,N_9_4,10,True,113.7,69.63515385043345,113.7,0.24999992456287146,0.26193999219685793,0.292200013063848,a_star_contracted,time,graph_100,3.02,,,,,,,74,74,74,0.0,0.002200016751885414,10,realistic,43,0.74,0.74,0.74
N_0_0,N_8_9,10,True,110.47999999999999,57.16011486807801,110.47999999999999,0.22960000205785036,0.2404899918474257,0.2707999665290117,a_star_contracted,time,graph_100,3.02,,,,,,,69,69,69,0.0,0.002200016751885414,10,realistic,43,0.69,0.69,0.69
N_0_0,N_8_4,10,True,100.43,63.59128852161205,100.43,0.19289995543658733,0.20619999850168824,0.2492000348865986,a_star_contracted,time,graph_100,3.02,,,,,,,56,56,56,0.0,0.002200016751885414,10,realistic,43,0.56,0.56,0.56
N_0_0,N_7_9,10,True,126.72,64.47481823555077,126.72,0.29880006331950426,0.3093400038778782,0.3285000566393137,a_star_contracted,time,graph_100,3.02,,,,,,,91,91,91,0.0,0.002200016751885414,10,realistic,43,0.91,0.91,0.91
N_0_0,N_9_9,10,True,119.67999999999999,62.27353293908665,119.67999999999999,0.15680002979934216,0.16386000206694007,0.19299995619803667,bidirectional_time_a_star,time,graph_100,3.02,,,,,,,48,48,48,0.0,1.6885999357327819,10,realistic,43,0.48,0.48,0.48
N_0_0,N_9_4,10,True,113.7,69.63515385043345,113.7,0.12370001059025526,0.12757000513374805,0.14160003047436476,bidirectional_time_a_star,time,graph_100,3.02,,,,,,,39,39,39,0.0,1.6885999357327819,10,realistic,43,0.39,0.39,0.39
N_0_0,N_8_9,10,True,110.47999999999999,57.16011486807801,110.47999999999999,0.1431000418961048,0.14804999809712172,0.17120002303272486,bidirectional_time_a_star,time,graph_100,3.02,,,,,,,43,43,43,0.0,1.6885999357327819,10,realistic,43,0.43,0.43,0.43
N_0_0,N_8_4,10,True,100.43,63.59128852161205,100.43,0.11619995348155499,0.12832999927923083,0.16309996135532856,bidirectional_time_a_star,time,graph_100,3.02,,,,,,,37,37,37,0.0,1.6885999357327819,10,realistic,43,0.37,0.37,0.37
N_0_0,N_7_9,10,True,126.72,64.47481823555077,126.72,0.16729999333620071,0.17491999315097928,0.18970004748553038,bidirectional_time_a_star,time,graph_100,3.02,,,,,,,50,50,50,0.0,1.6885999357327819,10,realistic,43,0.5,0.5,0.5
N_0_0,N_9_9,10,True,78.65453937495244,78.65453937495244,68.12,1.0308000491932034,1.0534999892115593,1.066999975591898,dijkstra,distance,graph_1000,3.42,,,,,,,308,308,308,0.0,0.0,10,mixed,43,0.308,0.308,0.308
N_0_0,N_8_35,10,True,99.50350955874256,99.50350955874256,110.07000000000002,2.141500008292496,2.2736999904736876,2.5149999419227242,dijkstra,distance,graph_1000,3.42,,,,,,,586,586,586,0.0,0.0,10,mixed,43,0.586,0.586,0.586
N_0_0,N_7_26,10,True,85.31828132775091,85.31828132775091,91.83000000000001,1.3246999587863684,1.3619399978779256,1.448199967853725,dijkstra,distance,graph_1000,3.42,,,,,,,386,386,386,0.0,0.0,10,mixed,43,0.386,0.386,0.386
N_0_0,N_6_17,10,True,61.431414332765385,61.431414332765385,65.35,0.5139999557286501,0.5259999888949096,0.5653999978676438,dijkstra,distance,graph_1000,3.42,,,,,,,168,168,168,0.0,0.0,10,mixed,43,0.168,0.168,0.168
N_0_0,N_4_9,10,True,39.26394085870517,39.26394085870517,34.28,0.1743000466376543,0.1782700070179999,0.18599990289658308,dijkstra,distance,graph_1000,3.42,,,,,,,61,61,61,0.0,0.0,10,mixed,43,0.061,0.061,0.061
N_0_0,N_9_9,10,True,96.71000000000001,89.08489781988166,96.71000000000001,0.5774999735876918,0.632639997638762,0.762099982239306,dijkstra,time,graph_1000,3.42,,,,,,,197,197,197,0.0,0.0,10,mixed,43,0.197,0.197,0.197
N_0_0,N_8_35,10,True,164.98999999999995,133.52404504658557,164.98999999999995,2.363800071179867,2.499180007725954,2.964999992400408,dijkstra,time,graph_1000,3.42,,,,,,,718,718,718,0.0,0.0,10,mixed,43,0.718,0.718,0.718
N_0_0,N_7_26,10,True,141.36,103.97998181094916,141.36,1.6310999635607004,1.7042299965396523,1.838600030168891,dijkstra,time,graph_1000,3.42,,,,,,,509,509,509,0.0,0.0,10,mixed,43,0.509,0.509,0.509
